"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2023,3,9,"Sant Andreu",62,"el Congrés i els Indians","Total. Euros/m2 construït","3454.6"
2023,3,9,"Sant Andreu",63,"Navas","Total. Euros/m2 construït","3678.6"
2023,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total. Euros/m2 construït","3977.0"
2023,3,10,"Sant Martí",65,"el Clot","Total. Euros/m2 construït","2950.4"
2023,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total. Euros/m2 construït","5527.8"
2023,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total. Euros/m2 construït","5739.4"
2023,3,10,"Sant Martí",68,"el Poblenou","Total. Euros/m2 construït","5353.1"
2023,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total. Euros/m2 construït","5862.3"
2023,3,10,"Sant Martí",70,"el Besòs i el Maresme","Total. Euros/m2 construït","2648.7"
2023,3,10,"Sant Martí",71,"Provençals del Poblenou","Total. Euros/m2 construït","3964.5"
2023,3,10,"Sant Martí",72,"Sant Martí de Provençals","Total. Euros/m2 construït","2847.8"
2023,3,10,"Sant Martí",73,"la Verneda i la Pau","Total. Euros/m2 construït","2321.0"
2023,3,1,"Ciutat Vella",1,"el Raval","Nou. Euros/m2 construït","--"
2023,3,1,"Ciutat Vella",2,"el Barri Gòtic","Nou. Euros/m2 construït","7983.9"
2023,3,1,"Ciutat Vella",3,"la Barceloneta","Nou. Euros/m2 construït","3617.8"
2023,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Nou. Euros/m2 construït","--"
2023,3,2,"Eixample",5,"el Fort Pienc","Nou. Euros/m2 construït","--"
2023,3,2,"Eixample",6,"la Sagrada Família","Nou. Euros/m2 construït","--"
2023,3,2,"Eixample",7,"la Dreta de l'Eixample","Nou. Euros/m2 construït","9246.4"
2023,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Nou. Euros/m2 construït","8205.2"
2023,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Nou. Euros/m2 construït","4590.8"
2023,3,2,"Eixample",10,"Sant Antoni","Nou. Euros/m2 construït","2903.3"
2023,3,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Euros/m2 construït","--"
2023,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Euros/m2 construït","--"
2023,3,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Euros/m2 construït","--"
2023,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Euros/m2 construït","--"
2023,3,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Euros/m2 construït","4347.9"
2023,3,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Euros/m2 construït","--"
2023,3,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Euros/m2 construït","3835.7"
2023,3,3,"Sants-Montjuïc",18,"Sants","Nou. Euros/m2 construït","3932.6"
2023,3,4,"Les Corts",19,"les Corts","Nou. Euros/m2 construït","--"
2023,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Euros/m2 construït","--"
2023,3,4,"Les Corts",21,"Pedralbes","Nou. Euros/m2 construït","--"
2023,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Euros/m2 construït","--"
2023,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Euros/m2 construït","--"
2023,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Euros/m2 construït","--"
2023,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Euros/m2 construït","5370.0"
2023,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Euros/m2 construït","5746.0"
2023,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït","--"
2023,3,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït","3201.6"
2023,3,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït","3612.9"
2023,3,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït","--"
2023,3,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït","5947.2"
2023,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït","--"
2023,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït","4178.3"
2023,3,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït","--"
2023,3,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït","7863.4"
2023,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït","5651.3"
2023,3,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït","2419.2"
2023,3,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït","3476.3"
2023,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït","4083.6"
2023,3,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït","--"
2023,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït","--"
2023,3,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït","--"
2023,3,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït","4223.7"
2023,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït","--"
2023,3,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït","--"
2023,3,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït","3518.4"
2023,3,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït","--"
2023,3,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït","--"
2023,3,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït","3325.8"
2023,3,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït","--"
2023,3,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït","--"
2023,3,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït","--"
2023,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït","--"
2023,3,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït","--"
2023,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït","6496.4"
2023,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït","--"
2023,3,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït","6962.9"
2023,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït","5089.1"
2023,3,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït","3265.1"
2023,3,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït","3232.9"
2023,3,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït","--"
2023,3,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït","--"
2023,3,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït","3505.2"
2023,3,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït","4113.4"
2023,3,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït","5152.9"
2023,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït","4155.0"
2023,3,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït","4511.0"
2023,3,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït","4552.0"
2023,3,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït","5890.7"
2023,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït","5336.7"
2023,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït","4713.5"
2023,3,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït","4523.0"
2023,3,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït","3979.2"
2023,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït","1025.2"
2023,3,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït","3219.7"
2023,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït","3599.1"
2023,3,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït","3127.0"
2023,3,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït","3109.0"
2023,3,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït","3414.5"
2023,3,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït","4280.0"
2023,3,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït","4790.8"
2023,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït","4643.6"
2023,3,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït","5482.9"
2023,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït","5728.3"
2023,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït","7413.8"
2023,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït","6851.7"
2023,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït","5957.2"
2023,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït","5802.5"
2023,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït","4647.2"
2023,3,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït","3956.1"
2023,3,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït","3446.5"
2023,3,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït","4801.2"
2023,3,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït","5093.7"
2023,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït","4585.6"
2023,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït","3738.8"
2023,3,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït","3237.9"
2023,3,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït","3563.6"
2023,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït","4466.3"
2023,3,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït","2439.6"
2023,3,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït","2419.5"
2023,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït","2825.2"
2023,3,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït","3281.3"
2023,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït","4259.2"
2023,3,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït","--"
2023,3,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït","3510.5"
2023,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït","3343.2"
2023,3,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït","3026.5"
2023,3,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït","2482.0"
2023,3,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït","--"
2023,3,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït","2560.7"
2023,3,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït","2737.4"
2023,3,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït","3028.1"
2023,3,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït","2332.8"
2023,3,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït","2643.9"
2023,3,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït","2369.3"
2023,3,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït","--"
2023,3,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït","1906.4"
2023,3,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït","--"
2023,3,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït","2408.3"
2023,3,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït","--"
2023,3,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït","2022.8"
2023,3,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït","3956.4"
2023,3,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït","4426.0"
2023,3,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït","3154.9"
2023,3,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït","3678.6"
2023,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït","3960.7"
2023,3,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït","2913.8"
2023,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït","4074.9"
2023,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït","5739.4"
2023,3,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït","5123.2"
2023,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït","5991.2"
2023,3,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït","2592.7"
2023,3,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït","4147.4"
2023,3,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït","2847.8"
2023,3,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït","2321.0"
