Any,Mes,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Codi_Postal,ConsumResidencial
2022,12,2,Eixample,9,la Nova Esquerra de l'Eixample,8011,2854560
2022,12,2,Eixample,9,la Nova Esquerra de l'Eixample,8015,8027823
2022,12,2,Eixample,9,la Nova Esquerra de l'Eixample,8029,6226038
2022,12,2,Eixample,9,la Nova Esquerra de l'Eixample,8036,2731336
2022,12,2,Eixample,10,Sant Antoni,8007,2499693
2022,12,2,Eixample,10,Sant Antoni,8011,2854560
2022,12,2,Eixample,10,Sant Antoni,8015,8027823
2022,12,3,Sants-Montjuïc,11,el Poble-sec,8004,5029509
2022,12,3,Sants-Montjuïc,11,el Poble-sec,8038,4176255
2022,12,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8038,4176255
2022,12,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8039,482480
2022,12,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8040,1608420
2022,12,3,Sants-Montjuïc,13,la Marina de Port,8038,4176255
2022,12,3,Sants-Montjuïc,14,la Font de la Guatlla,8004,5029509
2022,12,3,Sants-Montjuïc,14,la Font de la Guatlla,8038,4176255
2022,12,3,Sants-Montjuïc,15,Hostafrancs,8014,7438254
2022,12,3,Sants-Montjuïc,16,la Bordeta,8014,7438254
2022,12,3,Sants-Montjuïc,17,Sants - Badal,8028,9125724
2022,12,3,Sants-Montjuïc,18,Sants,8014,7438254
2022,12,3,Sants-Montjuïc,18,Sants,8028,9125724
2022,12,3,Sants-Montjuïc,18,Sants,8029,6226038
2022,12,4,Les Corts,19,les Corts,8014,7438254
2022,12,4,Les Corts,19,les Corts,8017,5919900
2022,12,4,Les Corts,19,les Corts,8028,9125724
2022,12,4,Les Corts,19,les Corts,8029,6226038
2022,12,4,Les Corts,19,les Corts,8034,5546979
2022,12,4,Les Corts,20,la Maternitat i Sant Ramon,8028,9125724
2022,12,4,Les Corts,21,Pedralbes,8034,5546979
2022,12,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8017,5919900
2022,12,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8035,3152673
2022,12,5,Sarrià-Sant Gervasi,23,Sarrià,8017,5919900
2022,12,5,Sarrià-Sant Gervasi,23,Sarrià,8034,5546979
2022,12,5,Sarrià-Sant Gervasi,24,les Tres Torres,8017,5919900
2022,12,5,Sarrià-Sant Gervasi,24,les Tres Torres,8022,4110809
2022,12,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8017,5919900
2022,12,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8022,4110809
2022,12,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8035,3152673
2022,12,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8006,4819031
2022,12,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8017,5919900
2022,12,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8021,5931967
2022,12,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8006,4819031
2022,12,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8012,4085624
2022,12,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8022,4110809
2022,12,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,4624738
2022,12,6,Gràcia,28,Vallcarca i els Penitents,8023,4624738
2022,12,6,Gràcia,28,Vallcarca i els Penitents,8024,6694295
2022,12,6,Gràcia,28,Vallcarca i els Penitents,8035,3152673
2022,12,6,Gràcia,29,el Coll,8023,4624738
2022,12,6,Gràcia,29,el Coll,8032,5524790
2022,12,6,Gràcia,29,el Coll,8035,3152673
2022,12,6,Gràcia,30,la Salut,8023,4624738
2022,12,6,Gràcia,30,la Salut,8024,6694295
2022,12,6,Gràcia,31,la Vila de Gràcia,8006,4819031
2022,12,6,Gràcia,31,la Vila de Gràcia,8008,1738785
2022,12,6,Gràcia,31,la Vila de Gràcia,8012,4085624
2022,12,6,Gràcia,31,la Vila de Gràcia,8023,4624738
2022,12,6,Gràcia,31,la Vila de Gràcia,8024,6694295
2022,12,6,Gràcia,31,la Vila de Gràcia,8037,1869446
2022,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8024,6694295
2022,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8025,7641066
2022,12,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8037,1869446
2022,12,7,Horta-Guinardó,33,el Baix Guinardó,8024,6694295
2022,12,7,Horta-Guinardó,33,el Baix Guinardó,8025,7641066
2022,12,7,Horta-Guinardó,34,Can Baró,8024,6694295
2022,12,7,Horta-Guinardó,34,Can Baró,8032,5524790
2022,12,7,Horta-Guinardó,34,Can Baró,8041,4664891
2022,12,7,Horta-Guinardó,35,el Guinardó,8024,6694295
2022,12,7,Horta-Guinardó,35,el Guinardó,8025,7641066
2022,12,7,Horta-Guinardó,35,el Guinardó,8032,5524790
2022,12,7,Horta-Guinardó,35,el Guinardó,8041,4664891
2022,12,7,Horta-Guinardó,36,la Font d'en Fargues,8032,5524790
2022,12,7,Horta-Guinardó,37,el Carmel,8023,4624738
2022,12,7,Horta-Guinardó,37,el Carmel,8024,6694295
2022,12,7,Horta-Guinardó,37,el Carmel,8032,5524790
2022,12,7,Horta-Guinardó,38,la Teixonera,8032,5524790
2022,12,7,Horta-Guinardó,38,la Teixonera,8035,3152673
2022,12,7,Horta-Guinardó,39,Sant Genís dels Agudells,8035,3152673
2022,12,7,Horta-Guinardó,40,Montbau,8035,3152673
2022,12,7,Horta-Guinardó,41,la Vall d'Hebron,8035,3152673
2022,12,7,Horta-Guinardó,42,la Clota,8032,5524790
2022,12,7,Horta-Guinardó,42,la Clota,8035,3152673
2022,12,7,Horta-Guinardó,43,Horta,8031,4310323
2022,12,7,Horta-Guinardó,43,Horta,8032,5524790
2022,12,7,Horta-Guinardó,43,Horta,8035,3152673
2022,12,7,Horta-Guinardó,43,Horta,8042,4023261
2022,12,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,5176895
2022,12,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8027,5883659
2022,12,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8031,4310323
2022,12,8,Nou Barris,45,Porta,8016,5176895
2022,12,8,Nou Barris,45,Porta,8042,4023261
2022,12,8,Nou Barris,46,el Turó de la Peira,8031,4310323
2022,12,8,Nou Barris,47,Can Peguera,8031,4310323
2022,12,8,Nou Barris,47,Can Peguera,8042,4023261
2022,12,8,Nou Barris,48,la Guineueta,8042,4023261
2022,12,8,Nou Barris,49,Canyelles,8033,2260077
2022,12,8,Nou Barris,49,Canyelles,8035,3152673
2022,12,8,Nou Barris,49,Canyelles,8042,4023261
2022,12,8,Nou Barris,50,les Roquetes,8033,2260077
2022,12,8,Nou Barris,50,les Roquetes,8042,4023261
2022,12,8,Nou Barris,51,Verdun,8042,4023261
2022,12,8,Nou Barris,52,la Prosperitat,8016,5176895
2022,12,8,Nou Barris,53,la Trinitat Nova,8033,2260077
2022,12,8,Nou Barris,53,la Trinitat Nova,8042,4023261
2022,12,8,Nou Barris,54,Torre Baró,8033,2260077
2022,12,8,Nou Barris,55,Ciutat Meridiana,8033,2260077
2022,12,8,Nou Barris,56,Vallbona,8033,2260077
2022,12,9,Sant Andreu,57,la Trinitat Vella,8030,7082960
2022,12,9,Sant Andreu,57,la Trinitat Vella,8033,2260077
2022,12,9,Sant Andreu,58,Baró de Viver,8030,7082960
2022,12,9,Sant Andreu,59,el Bon Pastor,8020,6004278
2022,12,9,Sant Andreu,59,el Bon Pastor,8030,7082960
2022,12,9,Sant Andreu,60,Sant Andreu,8016,5176895
2022,12,9,Sant Andreu,60,Sant Andreu,8030,7082960
2022,12,9,Sant Andreu,61,la Sagrera,8020,6004278
2022,12,9,Sant Andreu,61,la Sagrera,8027,5883659
2022,12,9,Sant Andreu,62,el Congrés i els Indians,8027,5883659
2022,12,9,Sant Andreu,63,Navas,8027,5883659
2022,12,9,Sant Andreu,63,Navas,8041,4664891
2022,12,10,Sant Martí,64,el Camp de l'Arpa del Clot,8013,6962408
2022,12,10,Sant Martí,64,el Camp de l'Arpa del Clot,8025,7641066
2022,12,10,Sant Martí,64,el Camp de l'Arpa del Clot,8026,3317376
2022,12,10,Sant Martí,64,el Camp de l'Arpa del Clot,8041,4664891
2022,12,10,Sant Martí,65,el Clot,8013,6962408
2022,12,10,Sant Martí,65,el Clot,8018,7329407
2022,12,10,Sant Martí,65,el Clot,8026,3317376
2022,12,10,Sant Martí,65,el Clot,8027,5883659
2022,12,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8005,5608711
2022,12,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8018,7329407
2022,12,10,Sant Martí,67,la Vila Olímpica del Poblenou,8003,5356422
2022,12,10,Sant Martí,67,la Vila Olímpica del Poblenou,8005,5608711
2022,12,10,Sant Martí,68,el Poblenou,8005,5608711
2022,12,10,Sant Martí,68,el Poblenou,8018,7329407
2022,12,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8005,5608711
2022,12,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8019,5567343
2022,12,10,Sant Martí,70,el Besòs i el Maresme,8019,5567343
2022,12,10,Sant Martí,70,el Besòs i el Maresme,8020,6004278
2022,12,10,Sant Martí,71,Provençals del Poblenou,8018,7329407
2022,12,10,Sant Martí,71,Provençals del Poblenou,8019,5567343
2022,12,10,Sant Martí,71,Provençals del Poblenou,8020,6004278
2022,12,10,Sant Martí,72,Sant Martí de Provençals,8018,7329407
2022,12,10,Sant Martí,72,Sant Martí de Provençals,8020,6004278
2022,12,10,Sant Martí,73,la Verneda i la Pau,8020,6004278
2023,1,1,Ciutat Vella,1,el Raval,8001,4676701
2023,1,1,Ciutat Vella,1,el Raval,8002,3409489
2023,1,1,Ciutat Vella,1,el Raval,8007,2144686
2023,1,1,Ciutat Vella,1,el Raval,8038,4122758
2023,1,1,Ciutat Vella,1,el Raval,8039,298821
2023,1,1,Ciutat Vella,2,el Barri Gòtic,8002,3409489
2023,1,1,Ciutat Vella,2,el Barri Gòtic,8003,5495502
2023,1,1,Ciutat Vella,2,el Barri Gòtic,8010,1739663
2023,1,1,Ciutat Vella,2,el Barri Gòtic,8039,298821
2023,1,1,Ciutat Vella,3,la Barceloneta,8003,5495502
2023,1,1,Ciutat Vella,3,la Barceloneta,8005,5302303
2023,1,1,Ciutat Vella,3,la Barceloneta,8039,298821
2023,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8003,5495502
2023,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8010,1739663
2023,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8018,7347083
2023,1,2,Eixample,5,el Fort Pienc,8010,1739663
2023,1,2,Eixample,5,el Fort Pienc,8013,7397032
2023,1,2,Eixample,5,el Fort Pienc,8018,7347083
2023,1,2,Eixample,6,la Sagrada Família,8013,7397032
2023,1,2,Eixample,6,la Sagrada Família,8025,8133795
2023,1,2,Eixample,7,la Dreta de l'Eixample,8001,4676701
2023,1,2,Eixample,7,la Dreta de l'Eixample,8002,3409489
2023,1,2,Eixample,7,la Dreta de l'Eixample,8007,2144686
2023,1,2,Eixample,7,la Dreta de l'Eixample,8008,1550502
2023,1,2,Eixample,7,la Dreta de l'Eixample,8009,2349070
2023,1,2,Eixample,7,la Dreta de l'Eixample,8010,1739663
2023,1,2,Eixample,7,la Dreta de l'Eixample,8013,7397032
2023,1,2,Eixample,7,la Dreta de l'Eixample,8025,8133795
2023,1,2,Eixample,7,la Dreta de l'Eixample,8037,1849112
2023,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8007,2144686
2023,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8008,1550502
2023,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8011,3066659
2023,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8029,5918560
2023,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8036,2594461
2023,1,2,Eixample,9,la Nova Esquerra de l'Eixample,8011,3066659
2023,1,2,Eixample,9,la Nova Esquerra de l'Eixample,8015,8447732
2023,1,2,Eixample,9,la Nova Esquerra de l'Eixample,8029,5918560
2023,1,2,Eixample,9,la Nova Esquerra de l'Eixample,8036,2594461
2023,1,2,Eixample,10,Sant Antoni,8007,2144686
2023,1,2,Eixample,10,Sant Antoni,8011,3066659
2023,1,2,Eixample,10,Sant Antoni,8015,8447732
2023,1,3,Sants-Montjuïc,11,el Poble-sec,8004,5410162
2023,1,3,Sants-Montjuïc,11,el Poble-sec,8038,4122758
2023,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8038,4122758
2023,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8039,298821
2023,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8040,1034448
2023,1,3,Sants-Montjuïc,13,la Marina de Port,8038,4122758
2023,1,3,Sants-Montjuïc,14,la Font de la Guatlla,8004,5410162
2023,1,3,Sants-Montjuïc,14,la Font de la Guatlla,8038,4122758
2023,1,3,Sants-Montjuïc,15,Hostafrancs,8014,7867434
2023,1,3,Sants-Montjuïc,16,la Bordeta,8014,7867434
2023,1,3,Sants-Montjuïc,17,Sants - Badal,8028,9419912
2023,1,3,Sants-Montjuïc,18,Sants,8014,7867434
2023,1,3,Sants-Montjuïc,18,Sants,8028,9419912
2023,1,3,Sants-Montjuïc,18,Sants,8029,5918560
2023,1,4,Les Corts,19,les Corts,8014,7867434
2023,1,4,Les Corts,19,les Corts,8017,5981046
2023,1,4,Les Corts,19,les Corts,8028,9419912
2023,1,4,Les Corts,19,les Corts,8029,5918560
2023,1,4,Les Corts,19,les Corts,8034,5606794
2023,1,4,Les Corts,20,la Maternitat i Sant Ramon,8028,9419912
2023,1,4,Les Corts,21,Pedralbes,8034,5606794
2023,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8017,5981046
2023,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8035,3267950
2023,1,5,Sarrià-Sant Gervasi,23,Sarrià,8017,5981046
2023,1,5,Sarrià-Sant Gervasi,23,Sarrià,8034,5606794
2023,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,8017,5981046
2023,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,8022,4302465
2023,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8017,5981046
2023,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8022,4302465
2023,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8035,3267950
2023,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8006,5058498
2023,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8017,5981046
2023,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8021,6206050
2023,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8006,5058498
2023,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8012,4549520
2023,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8022,4302465
2023,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,4980502
2023,1,6,Gràcia,28,Vallcarca i els Penitents,8023,4980502
2023,1,6,Gràcia,28,Vallcarca i els Penitents,8024,7345882
2023,1,6,Gràcia,28,Vallcarca i els Penitents,8035,3267950
2023,1,6,Gràcia,29,el Coll,8023,4980502
2023,1,6,Gràcia,29,el Coll,8032,5996005
2023,1,6,Gràcia,29,el Coll,8035,3267950
2023,1,6,Gràcia,30,la Salut,8023,4980502
2023,1,6,Gràcia,30,la Salut,8024,7345882
2023,1,6,Gràcia,31,la Vila de Gràcia,8006,5058498
2023,1,6,Gràcia,31,la Vila de Gràcia,8008,1550502
2023,1,6,Gràcia,31,la Vila de Gràcia,8012,4549520
2023,1,6,Gràcia,31,la Vila de Gràcia,8023,4980502
2023,1,6,Gràcia,31,la Vila de Gràcia,8024,7345882
2023,1,6,Gràcia,31,la Vila de Gràcia,8037,1849112
2023,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8024,7345882
2023,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8025,8133795
2023,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8037,1849112
2023,1,7,Horta-Guinardó,33,el Baix Guinardó,8024,7345882
2023,1,7,Horta-Guinardó,33,el Baix Guinardó,8025,8133795
2023,1,7,Horta-Guinardó,34,Can Baró,8024,7345882
2023,1,7,Horta-Guinardó,34,Can Baró,8032,5996005
2023,1,7,Horta-Guinardó,34,Can Baró,8041,4931207
2023,1,7,Horta-Guinardó,35,el Guinardó,8024,7345882
2023,1,7,Horta-Guinardó,35,el Guinardó,8025,8133795
2023,1,7,Horta-Guinardó,35,el Guinardó,8032,5996005
2023,1,7,Horta-Guinardó,35,el Guinardó,8041,4931207
2023,1,7,Horta-Guinardó,36,la Font d'en Fargues,8032,5996005
2023,1,7,Horta-Guinardó,37,el Carmel,8023,4980502
2023,1,7,Horta-Guinardó,37,el Carmel,8024,7345882
2023,1,7,Horta-Guinardó,37,el Carmel,8032,5996005
2023,1,7,Horta-Guinardó,38,la Teixonera,8032,5996005
2023,1,7,Horta-Guinardó,38,la Teixonera,8035,3267950
2023,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,8035,3267950
2023,1,7,Horta-Guinardó,40,Montbau,8035,3267950
2023,1,7,Horta-Guinardó,41,la Vall d'Hebron,8035,3267950
2023,1,7,Horta-Guinardó,42,la Clota,8032,5996005
2023,1,7,Horta-Guinardó,42,la Clota,8035,3267950
2023,1,7,Horta-Guinardó,43,Horta,8031,4621277
2023,1,7,Horta-Guinardó,43,Horta,8032,5996005
2023,1,7,Horta-Guinardó,43,Horta,8035,3267950
2023,1,7,Horta-Guinardó,43,Horta,8042,4098914
2023,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8016,5553080
2023,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8027,6260723
2023,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8031,4621277
2023,1,8,Nou Barris,45,Porta,8016,5553080
2023,1,8,Nou Barris,45,Porta,8042,4098914
2023,1,8,Nou Barris,46,el Turó de la Peira,8031,4621277
2023,1,8,Nou Barris,47,Can Peguera,8031,4621277
2023,1,8,Nou Barris,47,Can Peguera,8042,4098914
2023,1,8,Nou Barris,48,la Guineueta,8042,4098914
2023,1,8,Nou Barris,49,Canyelles,8033,2302680
2023,1,8,Nou Barris,49,Canyelles,8035,3267950
2023,1,8,Nou Barris,49,Canyelles,8042,4098914
2023,1,8,Nou Barris,50,les Roquetes,8033,2302680
2023,1,8,Nou Barris,50,les Roquetes,8042,4098914
2023,1,8,Nou Barris,51,Verdun,8042,4098914
2023,1,8,Nou Barris,52,la Prosperitat,8016,5553080
2023,1,8,Nou Barris,53,la Trinitat Nova,8033,2302680
2023,1,8,Nou Barris,53,la Trinitat Nova,8042,4098914
2023,1,8,Nou Barris,54,Torre Baró,8033,2302680
2023,1,8,Nou Barris,55,Ciutat Meridiana,8033,2302680
2023,1,8,Nou Barris,56,Vallbona,8033,2302680
2023,1,9,Sant Andreu,57,la Trinitat Vella,8030,7332993
2023,1,9,Sant Andreu,57,la Trinitat Vella,8033,2302680
2023,1,9,Sant Andreu,58,Baró de Viver,8030,7332993
2023,1,9,Sant Andreu,59,el Bon Pastor,8020,6122400
2023,1,9,Sant Andreu,59,el Bon Pastor,8030,7332993
2023,1,9,Sant Andreu,60,Sant Andreu,8016,5553080
2023,1,9,Sant Andreu,60,Sant Andreu,8030,7332993
2023,1,9,Sant Andreu,61,la Sagrera,8020,6122400
2023,1,9,Sant Andreu,61,la Sagrera,8027,6260723
2023,1,9,Sant Andreu,62,el Congrés i els Indians,8027,6260723
2023,1,9,Sant Andreu,63,Navas,8027,6260723
2023,1,9,Sant Andreu,63,Navas,8041,4931207
2023,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,8013,7397032
2023,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,8025,8133795
2023,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,8026,3617801
2023,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,8041,4931207
2023,1,10,Sant Martí,65,el Clot,8013,7397032
2023,1,10,Sant Martí,65,el Clot,8018,7347083
2023,1,10,Sant Martí,65,el Clot,8026,3617801
2023,1,10,Sant Martí,65,el Clot,8027,6260723
2023,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8005,5302303
2023,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8018,7347083
2023,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,8003,5495502
2023,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,8005,5302303
2023,1,10,Sant Martí,68,el Poblenou,8005,5302303
2023,1,10,Sant Martí,68,el Poblenou,8018,7347083
2023,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8005,5302303
2023,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,8019,5342219
2023,1,10,Sant Martí,70,el Besòs i el Maresme,8019,5342219
2023,1,10,Sant Martí,70,el Besòs i el Maresme,8020,6122400
2023,1,10,Sant Martí,71,Provençals del Poblenou,8018,7347083
2023,1,10,Sant Martí,71,Provençals del Poblenou,8019,5342219
2023,1,10,Sant Martí,71,Provençals del Poblenou,8020,6122400
2023,1,10,Sant Martí,72,Sant Martí de Provençals,8018,7347083
2023,1,10,Sant Martí,72,Sant Martí de Provençals,8020,6122400
2023,1,10,Sant Martí,73,la Verneda i la Pau,8020,6122400
2023,2,1,Ciutat Vella,1,el Raval,8001,4265382
2023,2,1,Ciutat Vella,1,el Raval,8002,3171484
2023,2,1,Ciutat Vella,1,el Raval,8007,1942783
2023,2,1,Ciutat Vella,1,el Raval,8038,3687783
2023,2,1,Ciutat Vella,1,el Raval,8039,265121
2023,2,1,Ciutat Vella,2,el Barri Gòtic,8002,3171484
2023,2,1,Ciutat Vella,2,el Barri Gòtic,8003,5132471
2023,2,1,Ciutat Vella,2,el Barri Gòtic,8010,1578120
2023,2,1,Ciutat Vella,2,el Barri Gòtic,8039,265121
2023,2,1,Ciutat Vella,3,la Barceloneta,8003,5132471
2023,2,1,Ciutat Vella,3,la Barceloneta,8005,4830407
2023,2,1,Ciutat Vella,3,la Barceloneta,8039,265121
2023,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8003,5132471
2023,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8010,1578120
2023,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8018,6636675
2023,2,2,Eixample,5,el Fort Pienc,8010,1578120
2023,2,2,Eixample,5,el Fort Pienc,8013,6741791
2023,2,2,Eixample,5,el Fort Pienc,8018,6636675
2023,2,2,Eixample,6,la Sagrada Família,8013,6741791
2023,2,2,Eixample,6,la Sagrada Família,8025,7364460
2023,2,2,Eixample,7,la Dreta de l'Eixample,8001,4265382
2023,2,2,Eixample,7,la Dreta de l'Eixample,8002,3171484
2023,2,2,Eixample,7,la Dreta de l'Eixample,8007,1942783
2023,2,2,Eixample,7,la Dreta de l'Eixample,8008,1423151
2023,2,2,Eixample,7,la Dreta de l'Eixample,8009,2117509
2023,2,2,Eixample,7,la Dreta de l'Eixample,8010,1578120
2023,2,2,Eixample,7,la Dreta de l'Eixample,8013,6741791
2023,2,2,Eixample,7,la Dreta de l'Eixample,8025,7364460
2023,2,2,Eixample,7,la Dreta de l'Eixample,8037,1676234
2023,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8007,1942783
2023,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8008,1423151
2023,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8011,3048632
2023,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8029,5293544
2023,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,8036,2629813
2023,2,2,Eixample,9,la Nova Esquerra de l'Eixample,8011,3048632
2023,2,2,Eixample,9,la Nova Esquerra de l'Eixample,8015,7640311
2023,2,2,Eixample,9,la Nova Esquerra de l'Eixample,8029,5293544
2023,2,2,Eixample,9,la Nova Esquerra de l'Eixample,8036,2629813
2023,2,2,Eixample,10,Sant Antoni,8007,1942783
2023,2,2,Eixample,10,Sant Antoni,8011,3048632
2023,2,2,Eixample,10,Sant Antoni,8015,7640311
2023,2,3,Sants-Montjuïc,11,el Poble-sec,8004,4911146
2023,2,3,Sants-Montjuïc,11,el Poble-sec,8038,3687783
2023,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8038,3687783
2023,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8039,265121
2023,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,8040,887881
2023,2,3,Sants-Montjuïc,13,la Marina de Port,8038,3687783
2023,2,3,Sants-Montjuïc,14,la Font de la Guatlla,8004,4911146
2023,2,3,Sants-Montjuïc,14,la Font de la Guatlla,8038,3687783
2023,2,3,Sants-Montjuïc,15,Hostafrancs,8014,7021102
2023,2,3,Sants-Montjuïc,16,la Bordeta,8014,7021102
2023,2,3,Sants-Montjuïc,17,Sants - Badal,8028,8494127
2023,2,3,Sants-Montjuïc,18,Sants,8014,7021102
2023,2,3,Sants-Montjuïc,18,Sants,8028,8494127
2023,2,3,Sants-Montjuïc,18,Sants,8029,5293544
2023,2,4,Les Corts,19,les Corts,8014,7021102
2023,2,4,Les Corts,19,les Corts,8017,5341821
2023,2,4,Les Corts,19,les Corts,8028,8494127
2023,2,4,Les Corts,19,les Corts,8029,5293544
2023,2,4,Les Corts,19,les Corts,8034,5003759
2023,2,4,Les Corts,20,la Maternitat i Sant Ramon,8028,8494127
2023,2,4,Les Corts,21,Pedralbes,8034,5003759
2023,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8017,5341821
2023,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",8035,2907367
2023,2,5,Sarrià-Sant Gervasi,23,Sarrià,8017,5341821
2023,2,5,Sarrià-Sant Gervasi,23,Sarrià,8034,5003759
2023,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,8017,5341821
2023,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,8022,3843006
2023,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8017,5341821
2023,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8022,3843006
2023,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,8035,2907367
2023,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8006,4595133
2023,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8017,5341821
2023,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8021,5017729
2023,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8006,4595133
2023,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8012,4153071
2023,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8022,3843006
2023,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8023,4494745
2023,2,6,Gràcia,28,Vallcarca i els Penitents,8023,4494745
2023,2,6,Gràcia,28,Vallcarca i els Penitents,8024,6591234
2023,2,6,Gràcia,28,Vallcarca i els Penitents,8035,2907367
2023,2,6,Gràcia,29,el Coll,8023,4494745
