Any,Trimestre,Mes,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Compraventa_Unitario,ParadosReg,Estudios_Obligatorios,ConsumResidencial,Pm25,Pm10,Participacion,AñosEspVida,Internet,Movil,Index_Turisme,m² por habitante
2022,3,7,7,Horta-Guinardó,36,la Font d'en Fargues,3442.3,396,97.7,5060774.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,8,7,Horta-Guinardó,36,la Font d'en Fargues,3442.3,403,97.7,4622288.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,9,7,Horta-Guinardó,36,la Font d'en Fargues,3442.3,404,97.7,4171403.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,10,7,Horta-Guinardó,36,la Font d'en Fargues,3525.8,400,97.7,3992995.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,11,7,Horta-Guinardó,36,la Font d'en Fargues,3525.8,404,97.7,4283212.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,12,7,Horta-Guinardó,36,la Font d'en Fargues,3525.8,398,97.7,5524790.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,1,7,Horta-Guinardó,37,el Carmel,2559.9,1481,97.7,19119817.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,2,7,Horta-Guinardó,37,el Carmel,2559.9,1462,97.7,15106855.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,3,7,Horta-Guinardó,37,el Carmel,2559.9,1457,97.7,16348620.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,4,7,Horta-Guinardó,37,el Carmel,3006.9,1434,97.7,13243404.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,5,7,Horta-Guinardó,37,el Carmel,3006.9,1359,97.7,12450061.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,6,7,Horta-Guinardó,37,el Carmel,3006.9,1318,97.7,13490563.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,7,7,Horta-Guinardó,37,el Carmel,2881.7,1353,97.7,15459448.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,8,7,Horta-Guinardó,37,el Carmel,2881.7,1375,97.7,13951220.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,9,7,Horta-Guinardó,37,el Carmel,2881.7,1380,97.7,13274466.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,10,7,Horta-Guinardó,37,el Carmel,2727.4,1366,97.7,12531701.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,11,7,Horta-Guinardó,37,el Carmel,2727.4,1378,97.7,13403220.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,12,7,Horta-Guinardó,37,el Carmel,2727.4,1358,97.7,16843823.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,1,7,Horta-Guinardó,38,la Teixonera,3528.2,484,97.7,9906952.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,2,7,Horta-Guinardó,38,la Teixonera,3528.2,478,97.7,7787617.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,3,7,Horta-Guinardó,38,la Teixonera,3528.2,482,97.7,8421124.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,4,7,Horta-Guinardó,38,la Teixonera,2618.9,482,97.7,6799048.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,5,7,Horta-Guinardó,38,la Teixonera,2618.9,458,97.7,6362714.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,6,7,Horta-Guinardó,38,la Teixonera,2618.9,443,97.7,6848718.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,7,7,Horta-Guinardó,38,la Teixonera,3289.9,451,97.7,7846489.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,8,7,Horta-Guinardó,38,la Teixonera,3289.9,458,97.7,7159268.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,9,7,Horta-Guinardó,38,la Teixonera,3289.9,460,97.7,6553094.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,10,7,Horta-Guinardó,38,la Teixonera,2894.8,461,97.7,6302668.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,11,7,Horta-Guinardó,38,la Teixonera,2894.8,471,97.7,6771234.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,12,7,Horta-Guinardó,38,la Teixonera,2894.8,463,97.7,8677463.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,2340.1,298,97.7,3631041.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,2340.1,295,97.7,2920042.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,2340.1,299,97.7,3145792.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,1990.3,300,97.7,2555621.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,5,7,Horta-Guinardó,39,Sant Genís dels Agudells,1990.3,285,97.7,2384678.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,6,7,Horta-Guinardó,39,Sant Genís dels Agudells,1990.3,276,97.7,2534643.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,7,7,Horta-Guinardó,39,Sant Genís dels Agudells,2987.5,280,97.7,2785715.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,8,7,Horta-Guinardó,39,Sant Genís dels Agudells,2987.5,285,97.7,2536980.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,9,7,Horta-Guinardó,39,Sant Genís dels Agudells,2987.5,286,97.7,2381691.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,10,7,Horta-Guinardó,39,Sant Genís dels Agudells,2158.4,287,97.7,2309673.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,11,7,Horta-Guinardó,39,Sant Genís dels Agudells,2158.4,294,97.7,2488022.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,12,7,Horta-Guinardó,39,Sant Genís dels Agudells,2158.4,289,97.7,3152673.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,1,7,Horta-Guinardó,40,Montbau,2912.2,216,97.7,3631041.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,2,7,Horta-Guinardó,40,Montbau,2912.2,214,97.7,2920042.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,3,7,Horta-Guinardó,40,Montbau,2912.2,216,97.7,3145792.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,4,7,Horta-Guinardó,40,Montbau,3261.0,217,97.7,2555621.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,5,7,Horta-Guinardó,40,Montbau,3261.0,206,97.7,2384678.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,6,7,Horta-Guinardó,40,Montbau,3261.0,200,97.7,2534643.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,7,7,Horta-Guinardó,40,Montbau,2914.3,203,97.7,2785715.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,8,7,Horta-Guinardó,40,Montbau,2914.3,206,97.7,2536980.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,9,7,Horta-Guinardó,40,Montbau,2914.3,207,97.7,2381691.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,10,7,Horta-Guinardó,40,Montbau,2907.1,208,97.7,2309673.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,11,7,Horta-Guinardó,40,Montbau,2907.1,213,97.7,2488022.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,12,7,Horta-Guinardó,40,Montbau,2907.1,209,97.7,3152673.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,1,7,Horta-Guinardó,41,la Vall d'Hebron,4475.0,230,97.7,3631041.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,2,7,Horta-Guinardó,41,la Vall d'Hebron,4475.0,228,97.7,2920042.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,3,7,Horta-Guinardó,41,la Vall d'Hebron,4475.0,231,97.7,3145792.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,4,7,Horta-Guinardó,41,la Vall d'Hebron,4706.0,231,97.7,2555621.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,5,7,Horta-Guinardó,41,la Vall d'Hebron,4706.0,220,97.7,2384678.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,6,7,Horta-Guinardó,41,la Vall d'Hebron,4706.0,213,97.7,2534643.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,7,7,Horta-Guinardó,41,la Vall d'Hebron,4835.4,216,97.7,2785715.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,8,7,Horta-Guinardó,41,la Vall d'Hebron,4835.4,220,97.7,2536980.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,9,7,Horta-Guinardó,41,la Vall d'Hebron,4835.4,220,97.7,2381691.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,10,7,Horta-Guinardó,41,la Vall d'Hebron,4357.6,222,97.7,2309673.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,11,7,Horta-Guinardó,41,la Vall d'Hebron,4357.6,227,97.7,2488022.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,12,7,Horta-Guinardó,41,la Vall d'Hebron,4357.6,223,97.7,3152673.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,1,7,Horta-Guinardó,42,la Clota,2850.8071057192374,16,97.7,9906952.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,2,7,Horta-Guinardó,42,la Clota,2741.1412478336224,16,97.7,7787617.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,3,7,Horta-Guinardó,42,la Clota,2642.0882149046797,17,97.7,8421124.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,4,7,Horta-Guinardó,42,la Clota,2532.4223570190643,16,97.7,6799048.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,5,7,Horta-Guinardó,42,la Clota,2426.29410745234,15,97.7,6362714.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,6,7,Horta-Guinardó,42,la Clota,2316.6282495667247,15,97.7,6848718.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,7,7,Horta-Guinardó,42,la Clota,2210.5,15,97.7,7846489.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,8,7,Horta-Guinardó,42,la Clota,2210.5,15,97.7,7159268.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,9,7,Horta-Guinardó,42,la Clota,2210.5,15,97.7,6553094.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,10,7,Horta-Guinardó,42,la Clota,2210.5,15,97.7,6302668.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,11,7,Horta-Guinardó,42,la Clota,2210.5,16,97.7,6771234.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,12,7,Horta-Guinardó,42,la Clota,2210.5,15,97.7,8677463.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,1,7,Horta-Guinardó,43,Horta,3499.9,1270,97.7,19166147.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,2,7,Horta-Guinardó,43,Horta,3499.9,1271,97.7,15066185.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,3,7,Horta-Guinardó,43,Horta,3499.9,1264,97.7,16427071.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,4,7,Horta-Guinardó,43,Horta,3174.5,1252,97.7,13406429.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,5,7,Horta-Guinardó,43,Horta,3174.5,1189,97.7,12758938.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,2,6,7,Horta-Guinardó,43,Horta,3174.5,1158,97.7,13808352.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,7,7,Horta-Guinardó,43,Horta,4215.2,1172,97.7,15990394.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,8,7,Horta-Guinardó,43,Horta,4215.2,1193,97.7,14876623.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,3,9,7,Horta-Guinardó,43,Horta,4215.2,1195,97.7,13245777.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,10,7,Horta-Guinardó,43,Horta,3784.0,1187,97.7,12648985.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,11,7,Horta-Guinardó,43,Horta,3784.0,1201,97.7,13344466.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,4,12,7,Horta-Guinardó,43,Horta,3784.0,1190,97.7,17011047.0,2.08369768894441,2.0068707058088693,63.9,,93.2,98.9,,
2022,1,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2908.0,1184,97.0,17440183.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2908.0,1198,97.0,13692838.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2908.0,1193,97.0,14721313.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2855.9,1176,97.0,12746384.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,5,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2855.9,1122,97.0,11887323.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,6,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2855.9,1089,97.0,13210806.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,7,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3034.8,1092,97.0,15546754.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,8,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3034.8,1113,97.0,14454493.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,9,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3034.8,1124,97.0,12545909.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,10,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2972.5,1118,97.0,11724962.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,11,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2972.5,1124,97.0,12131814.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,12,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2972.5,1112,97.0,15370877.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,1,8,Nou Barris,45,Porta,3459.2,1150,97.0,10452071.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,2,8,Nou Barris,45,Porta,3459.2,1169,97.0,8191551.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,3,8,Nou Barris,45,Porta,3459.2,1169,97.0,8745903.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,4,8,Nou Barris,45,Porta,2673.4,1136,97.0,7476713.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,5,8,Nou Barris,45,Porta,2673.4,1091,97.0,7231668.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,6,8,Nou Barris,45,Porta,2673.4,1049,97.0,7938347.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,7,8,Nou Barris,45,Porta,2801.5,1049,97.0,9166080.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,8,8,Nou Barris,45,Porta,2801.5,1060,97.0,8649183.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,9,8,Nou Barris,45,Porta,2801.5,1092,97.0,7486316.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,10,8,Nou Barris,45,Porta,2608.1,1089,97.0,7033927.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,11,8,Nou Barris,45,Porta,2608.1,1081,97.0,7233916.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,12,8,Nou Barris,45,Porta,2608.1,1058,97.0,9200156.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,1,8,Nou Barris,46,el Turó de la Peira,2086.6,743,97.0,4759880.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,2,8,Nou Barris,46,el Turó de la Peira,2086.6,751,97.0,3734624.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,3,8,Nou Barris,46,el Turó de la Peira,2086.6,745,97.0,4164943.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,4,8,Nou Barris,46,el Turó de la Peira,2364.9,740,97.0,3333821.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,5,8,Nou Barris,46,el Turó de la Peira,2364.9,704,97.0,3222515.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,6,8,Nou Barris,46,el Turó de la Peira,2364.9,687,97.0,3564178.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,7,8,Nou Barris,46,el Turó de la Peira,2327.6,690,97.0,4281504.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,8,8,Nou Barris,46,el Turó de la Peira,2327.6,704,97.0,4015877.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,9,8,Nou Barris,46,el Turó de la Peira,2327.6,703,97.0,3448044.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,10,8,Nou Barris,46,el Turó de la Peira,2989.2,699,97.0,3241941.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,11,8,Nou Barris,46,el Turó de la Peira,2989.2,709,97.0,3384877.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,12,8,Nou Barris,46,el Turó de la Peira,2989.2,705,97.0,4310323.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,1,8,Nou Barris,47,Can Peguera,2552.186363636364,104,97.0,9259195.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,2,8,Nou Barris,47,Can Peguera,2516.403282828283,104,97.0,7278568.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,3,8,Nou Barris,47,Can Peguera,2484.083080808081,103,97.0,8005947.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,4,8,Nou Barris,47,Can Peguera,2448.3,103,97.0,6607381.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,5,8,Nou Barris,47,Can Peguera,2448.3,98,97.0,6396224.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,6,8,Nou Barris,47,Can Peguera,2448.3,95,97.0,6959634.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,7,8,Nou Barris,47,Can Peguera,2493.408552631579,95,97.0,8143905.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,8,8,Nou Barris,47,Can Peguera,2540.0207236842107,97,97.0,7717355.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,9,8,Nou Barris,47,Can Peguera,2586.6328947368424,98,97.0,6692683.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,10,8,Nou Barris,47,Can Peguera,2631.741447368421,98,97.0,6346317.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,11,8,Nou Barris,47,Can Peguera,2678.353618421053,98,97.0,6573232.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,12,8,Nou Barris,47,Can Peguera,2723.462171052632,97,97.0,8333584.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,1,8,Nou Barris,48,la Guineueta,2913.3,841,97.0,4499315.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,2,8,Nou Barris,48,la Guineueta,2913.3,825,97.0,3543944.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,3,8,Nou Barris,48,la Guineueta,2913.3,831,97.0,3841004.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,4,8,Nou Barris,48,la Guineueta,2996.8,828,97.0,3273560.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,5,8,Nou Barris,48,la Guineueta,2996.8,793,97.0,3173709.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,6,8,Nou Barris,48,la Guineueta,2996.8,767,97.0,3395456.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,7,8,Nou Barris,48,la Guineueta,2846.8,772,97.0,3862401.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,8,8,Nou Barris,48,la Guineueta,2846.8,774,97.0,3701478.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,9,8,Nou Barris,48,la Guineueta,2846.8,796,97.0,3244639.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,10,8,Nou Barris,48,la Guineueta,3034.2,795,97.0,3104376.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,11,8,Nou Barris,48,la Guineueta,3034.2,792,97.0,3188355.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,12,8,Nou Barris,48,la Guineueta,3034.2,772,97.0,4023261.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,1,8,Nou Barris,49,Canyelles,2709.8,410,97.0,10766590.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,2,8,Nou Barris,49,Canyelles,2709.8,402,97.0,8494638.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,3,8,Nou Barris,49,Canyelles,2709.8,405,97.0,9072137.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,4,8,Nou Barris,49,Canyelles,2715.4,403,97.0,7649959.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,5,8,Nou Barris,49,Canyelles,2715.4,387,97.0,7227194.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,6,8,Nou Barris,49,Canyelles,2715.4,374,97.0,7725295.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,7,8,Nou Barris,49,Canyelles,2611.8,377,97.0,8670259.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,8,8,Nou Barris,49,Canyelles,2611.8,378,97.0,8169771.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,9,8,Nou Barris,49,Canyelles,2611.8,389,97.0,7323931.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,10,8,Nou Barris,49,Canyelles,2794.0,388,97.0,7029961.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,11,8,Nou Barris,49,Canyelles,2794.0,386,97.0,7375324.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,12,8,Nou Barris,49,Canyelles,2794.0,377,97.0,9436011.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,1,8,Nou Barris,50,les Roquetes,2168.7,890,97.0,7135549.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,2,8,Nou Barris,50,les Roquetes,2168.7,872,97.0,5574596.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,3,8,Nou Barris,50,les Roquetes,2168.7,878,97.0,5926345.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,4,8,Nou Barris,50,les Roquetes,1871.6,876,97.0,5094338.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,5,8,Nou Barris,50,les Roquetes,1871.6,840,97.0,4842516.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,6,8,Nou Barris,50,les Roquetes,1871.6,812,97.0,5190652.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,7,8,Nou Barris,50,les Roquetes,2238.1,817,97.0,5884544.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,8,8,Nou Barris,50,les Roquetes,2238.1,820,97.0,5632791.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,9,8,Nou Barris,50,les Roquetes,2238.1,842,97.0,4942240.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,10,8,Nou Barris,50,les Roquetes,2183.8,841,97.0,4720288.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,11,8,Nou Barris,50,les Roquetes,2183.8,838,97.0,4887302.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,4,12,8,Nou Barris,50,les Roquetes,2183.8,817,97.0,6283338.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,1,8,Nou Barris,51,Verdun,2529.6,682,97.0,4499315.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,2,8,Nou Barris,51,Verdun,2529.6,669,97.0,3543944.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,1,3,8,Nou Barris,51,Verdun,2529.6,673,97.0,3841004.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,4,8,Nou Barris,51,Verdun,2305.9,671,97.0,3273560.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,5,8,Nou Barris,51,Verdun,2305.9,643,97.0,3173709.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,2,6,8,Nou Barris,51,Verdun,2305.9,623,97.0,3395456.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
2022,3,7,8,Nou Barris,51,Verdun,2560.9,626,97.0,3862401.0,2.10850439882698,1.968475073313783,57.7,,90.4,98.5,,
